Timestamp,BPMS:L0B:0183:FW:X_SLOW,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS1,TORO:GUNB:360:CHRG,TORO:GUNB:360:CHRG,TORO:GUNB:360:CHRG,BPMS:GUNB:925:FW:X_SLOW,BPMS:GUNB:925:FW:X_SLOW
2024/05/19 22:00:29.615,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:32.091,N/A,N/A,N/A,N/A,52.898033142089844,52.898033142089844,52.898033142089844,N/A,N/A
2024/05/19 22:00:34.083,0.074981689453125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:34.377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.12791854858398438,-0.12791854858398438
2024/05/19 22:00:34.491,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:34.678,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:35.051,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:42.084,N/A,N/A,N/A,N/A,0.03548459708690643,0.03548459708690643,0.03548459708690643,N/A,N/A
2024/05/19 22:00:42.805,0.9277496337890625,N/A,N/A,N/A,N/A,N/A,N/A,0.12613571166992188,0.12613571166992188
2024/05/19 22:00:48.489,0.9277496337890625,N/A,N/A,N/A,N/A,N/A,N/A,0.12613571166992188,0.12613571166992188
2024/05/19 22:00:49.204,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:51.779,N/A,N/A,N/A,N/A,0.011172237806022167,0.011172237806022167,0.011172237806022167,N/A,N/A
2024/05/19 22:00:54.173,0.0529632568359375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:54.271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.12524429321289063,-0.12524429321289063
2024/05/19 22:00:54.694,N/A,N/A,-0.135,-0.135,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:54.761,N/A,-0.123,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:59.171,0.0898590087890625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:59.269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19343780517578127,-0.19343780517578127
2024/05/19 22:00:59.641,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:00:59.642,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:01.479,N/A,N/A,N/A,N/A,55.01358413696289,55.01358413696289,55.01358413696289,N/A,N/A
2024/05/19 22:01:04.169,0.1945953369140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:04.267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1622381591796875,-0.1622381591796875
2024/05/19 22:01:04.553,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:04.661,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:09.104,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:09.167,0.243988037109375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:09.265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.23890014648437502,-0.23890014648437502
2024/05/19 22:01:09.414,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:11.279,N/A,N/A,N/A,N/A,57.722476959228516,57.722476959228516,57.722476959228516,N/A,N/A
2024/05/19 22:01:14.165,0.1517486572265625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:14.263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.174718017578125,-0.174718017578125
2024/05/19 22:01:14.371,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:14.509,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:19.163,0.196380615234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:19.261,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16446670532226562,-0.16446670532226562
2024/05/19 22:01:19.732,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:19.918,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:21.109,N/A,N/A,N/A,N/A,55.659358978271484,55.659358978271484,55.659358978271484,N/A,N/A
2024/05/19 22:01:24.161,0.1481781005859375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:24.211,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:24.259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16847808837890627,-0.16847808837890627
2024/05/19 22:01:24.389,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:29.159,0.215423583984375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:29.257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1814036560058594,-0.1814036560058594
2024/05/19 22:01:29.551,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:29.914,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:30.879,N/A,N/A,N/A,N/A,55.622562408447266,55.622562408447266,55.622562408447266,N/A,N/A
2024/05/19 22:01:34.157,0.0898590087890625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:34.255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16134674072265626,-0.16134674072265626
2024/05/19 22:01:34.883,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:34.974,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:39.155,0.0077362060546875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:39.253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.13995269775390626,-0.13995269775390626
2024/05/19 22:01:39.753,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:39.950,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:40.679,N/A,N/A,N/A,N/A,55.97750473022461,55.97750473022461,55.97750473022461,N/A,N/A
2024/05/19 22:01:44.153,0.132110595703125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:44.251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.153323974609375,-0.153323974609375
2024/05/19 22:01:44.702,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:44.908,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:49.151,0.10711669921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:49.249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.196112060546875,-0.196112060546875
2024/05/19 22:01:49.582,N/A,-0.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:49.809,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:50.479,N/A,N/A,N/A,N/A,52.25520324707031,52.25520324707031,52.25520324707031,N/A,N/A
2024/05/19 22:01:54.149,0.182098388671875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:54.199,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:54.247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20680908203125,-0.20680908203125
2024/05/19 22:01:54.956,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:59.147,0.2142333984375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:59.245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1622381591796875,-0.1622381591796875
2024/05/19 22:01:59.686,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:01:59.863,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:00.279,N/A,N/A,N/A,N/A,56.019081115722656,56.019081115722656,56.019081115722656,N/A,N/A
2024/05/19 22:02:04.136,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:04.145,0.160675048828125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:04.243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19700347900390625,-0.19700347900390625
2024/05/19 22:02:04.783,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:09.143,0.115447998046875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:09.241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2241917419433594,-0.2241917419433594
2024/05/19 22:02:09.624,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:09.654,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:10.089,N/A,N/A,N/A,N/A,59.0213508605957,59.0213508605957,59.0213508605957,N/A,N/A
2024/05/19 22:02:13.161,0.094024658203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:14.239,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19076354980468752,-0.19076354980468752
2024/05/19 22:02:14.582,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:14.611,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:19.139,0.0589141845703125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:19.237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.10697021484375001,-0.10697021484375001
2024/05/19 22:02:19.554,N/A,N/A,-0.119,-0.119,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:19.879,N/A,N/A,N/A,N/A,52.361671447753906,52.361671447753906,52.361671447753906,N/A,N/A
2024/05/19 22:02:19.963,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:24.137,0.1136627197265625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:24.235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2264202880859375,-0.2264202880859375
2024/05/19 22:02:24.893,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:24.931,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:29.135,0.11187744140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:29.233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18452362060546876,-0.18452362060546876
2024/05/19 22:02:29.679,N/A,N/A,N/A,N/A,0.030452590435743332,0.030452590435743332,0.030452590435743332,N/A,N/A
2024/05/19 22:02:29.841,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:29.842,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:34.133,0.1684112548828125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:34.231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20190628051757814,-0.20190628051757814
2024/05/19 22:02:34.732,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:34.742,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:39.131,0.0898590087890625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:39.229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18808929443359376,-0.18808929443359376
2024/05/19 22:02:39.479,N/A,N/A,N/A,N/A,57.56292724609375,57.56292724609375,57.56292724609375,N/A,N/A
2024/05/19 22:02:39.680,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:39.709,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:44.129,0.17852783203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:44.227,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1658038330078125,-0.1658038330078125
2024/05/19 22:02:44.698,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:44.984,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:49.127,0.074981689453125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:49.225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21260330200195313,-0.21260330200195313
2024/05/19 22:02:49.279,N/A,N/A,N/A,N/A,53.51445388793945,53.51445388793945,53.51445388793945,N/A,N/A
2024/05/19 22:02:49.304,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:49.431,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:54.125,0.165435791015625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:54.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18808929443359376,-0.18808929443359376
2024/05/19 22:02:54.655,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:54.785,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:59.093,N/A,N/A,N/A,N/A,54.4788818359375,54.4788818359375,54.4788818359375,N/A,N/A
2024/05/19 22:02:59.123,0.05474853515625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:59.221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.13861557006835937,-0.13861557006835937
2024/05/19 22:02:59.565,N/A,N/A,-0.127,-0.127,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:02:59.751,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:04.121,0.2053070068359375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:04.219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2259745788574219,-0.2259745788574219
2024/05/19 22:03:04.612,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:04.910,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:08.879,N/A,N/A,N/A,N/A,57.397010803222656,57.397010803222656,57.397010803222656,N/A,N/A
2024/05/19 22:03:09.119,0.1148529052734375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:09.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1568896484375,-0.1568896484375
2024/05/19 22:03:09.316,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:09.963,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:14.117,0.09521484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:14.215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.14797546386718752,-0.14797546386718752
2024/05/19 22:03:14.235,N/A,N/A,-0.115,-0.115,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:14.932,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:18.679,N/A,N/A,N/A,N/A,57.56511688232422,57.56511688232422,57.56511688232422,N/A,N/A
2024/05/19 22:03:19.115,0.113067626953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:19.184,N/A,N/A,-0.115,-0.115,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:19.213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.16312957763671876,-0.16312957763671876
2024/05/19 22:03:19.381,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:24.113,0.08807373046875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:24.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.15376968383789064,-0.15376968383789064
2024/05/19 22:03:24.565,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:24.789,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:28.479,N/A,N/A,N/A,N/A,56.74457931518555,56.74457931518555,56.74457931518555,N/A,N/A
2024/05/19 22:03:29.037,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:29.111,0.1184234619140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:29.209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18808929443359376,-0.18808929443359376
2024/05/19 22:03:29.710,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:34.109,0.20709228515625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:34.207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1854150390625,-0.1854150390625
2024/05/19 22:03:34.521,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:34.621,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:38.279,N/A,N/A,N/A,N/A,59.420894622802734,59.420894622802734,59.420894622802734,N/A,N/A
2024/05/19 22:03:39.107,0.10711669921875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:39.303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.20056915283203125,-0.20056915283203125
2024/05/19 22:03:39.481,N/A,-0.107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:39.569,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:44.105,0.0684356689453125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:44.301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18095794677734375,-0.18095794677734375
2024/05/19 22:03:44.919,N/A,N/A,-0.115,-0.115,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:44.981,N/A,-0.105,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:48.110,N/A,N/A,N/A,N/A,50.73847579956055,50.73847579956055,50.73847579956055,N/A,N/A
2024/05/19 22:03:49.103,0.198760986328125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:49.299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.22107177734375,-0.22107177734375
2024/05/19 22:03:49.456,N/A,N/A,-0.125,-0.125,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:49.906,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:54.101,0.0803375244140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:54.297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.19254638671875002,-0.19254638671875002
2024/05/19 22:03:54.817,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:54.956,N/A,N/A,-0.107,-0.107,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:57.879,N/A,N/A,N/A,N/A,55.38520050048828,55.38520050048828,55.38520050048828,N/A,N/A
2024/05/19 22:03:59.099,0.1529388427734375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:59.295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.11454727172851563,-0.11454727172851563
2024/05/19 22:03:59.730,N/A,-0.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:03:59.883,N/A,N/A,-0.123,-0.123,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:04:01.843,0.1219940185546875,N/A,N/A,N/A,N/A,N/A,N/A,-0.14574691772460938,-0.14574691772460938
2024/05/19 22:04:02.244,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:04:02.406,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:04:07.779,N/A,N/A,N/A,N/A,0.02790663205087185,0.02790663205087185,0.02790663205087185,N/A,N/A
2024/05/19 22:04:17.779,N/A,N/A,N/A,N/A,0.024318790063261986,0.024318790063261986,0.024318790063261986,N/A,N/A
2024/05/19 22:04:27.779,N/A,N/A,N/A,N/A,0.01858578436076641,0.01858578436076641,0.01858578436076641,N/A,N/A
2024/05/19 22:04:37.779,N/A,N/A,N/A,N/A,0.03988770395517349,0.03988770395517349,0.03988770395517349,N/A,N/A
2024/05/19 22:04:47.779,N/A,N/A,N/A,N/A,0.03775840252637863,0.03775840252637863,0.03775840252637863,N/A,N/A
2024/05/19 22:04:57.779,N/A,N/A,N/A,N/A,0.05110647529363632,0.05110647529363632,0.05110647529363632,N/A,N/A
2024/05/19 22:05:07.779,N/A,N/A,N/A,N/A,0.020426243543624878,0.020426243543624878,0.020426243543624878,N/A,N/A
2024/05/19 22:05:17.779,N/A,N/A,N/A,N/A,0.02450251206755638,0.02450251206755638,0.02450251206755638,N/A,N/A
2024/05/19 22:05:27.779,N/A,N/A,N/A,N/A,0.011011919938027859,0.011011919938027859,0.011011919938027859,N/A,N/A
2024/05/19 22:05:37.879,N/A,N/A,N/A,N/A,52.22618103027344,52.22618103027344,52.22618103027344,N/A,N/A
2024/05/19 22:05:39.108,N/A,N/A,-0.121,-0.121,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:39.157,0.1243743896484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:39.255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.199677734375,-0.199677734375
2024/05/19 22:05:39.570,N/A,-0.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:44.155,0.0803375244140625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:44.253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17694656372070314,-0.17694656372070314
2024/05/19 22:05:44.538,N/A,-0.123,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:44.558,N/A,N/A,-0.137,-0.137,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:47.679,N/A,N/A,N/A,N/A,49.99980545043945,49.99980545043945,49.99980545043945,N/A,N/A
2024/05/19 22:05:49.153,0.085693359375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:49.251,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.18095794677734375,-0.18095794677734375
2024/05/19 22:05:49.623,N/A,N/A,-0.129,-0.129,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:49.870,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:54.151,0.089263916015625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:54.249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.1854150390625,-0.1854150390625
2024/05/19 22:05:54.710,N/A,N/A,-0.111,-0.111,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:54.838,N/A,-0.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:57.479,N/A,N/A,N/A,N/A,51.7807502746582,51.7807502746582,51.7807502746582,N/A,N/A
2024/05/19 22:05:59.149,0.17376708984375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:59.247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.17516372680664063,-0.17516372680664063
2024/05/19 22:05:59.679,N/A,N/A,-0.117,-0.117,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:05:59.786,N/A,-0.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:06:01.991,0.032135009765625,N/A,N/A,N/A,N/A,N/A,N/A,-0.16312957763671876,-0.16312957763671876
2024/05/19 22:06:02.150,N/A,N/A,-0.113,-0.113,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:06:02.343,N/A,-0.113,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024/05/19 22:06:07.379,N/A,N/A,N/A,N/A,0.04215681925415993,0.04215681925415993,0.04215681925415993,N/A,N/A
2024/05/19 22:06:17.379,N/A,N/A,N/A,N/A,0.0267949178814888,0.0267949178814888,0.0267949178814888,N/A,N/A
2024/05/19 22:06:27.379,N/A,N/A,N/A,N/A,0.020282329991459846,0.020282329991459846,0.020282329991459846,N/A,N/A
2024/05/19 22:06:37.379,N/A,N/A,N/A,N/A,0.02351021207869053,0.02351021207869053,0.02351021207869053,N/A,N/A
2024/05/19 22:06:47.379,N/A,N/A,N/A,N/A,0.023415030911564827,0.023415030911564827,0.023415030911564827,N/A,N/A
2024/05/19 22:06:57.379,N/A,N/A,N/A,N/A,0.01722467504441738,0.01722467504441738,0.01722467504441738,N/A,N/A
2024/05/19 22:07:07.379,N/A,N/A,N/A,N/A,0.019975991919636726,0.019975991919636726,0.019975991919636726,N/A,N/A
2024/05/19 22:07:17.379,N/A,N/A,N/A,N/A,0.042700354009866714,0.042700354009866714,0.042700354009866714,N/A,N/A
2024/05/19 22:07:27.379,N/A,N/A,N/A,N/A,0.024236148223280907,0.024236148223280907,0.024236148223280907,N/A,N/A
2024/05/19 22:07:37.379,N/A,N/A,N/A,N/A,0.025422438979148865,0.025422438979148865,0.025422438979148865,N/A,N/A
2024/05/19 22:07:47.379,N/A,N/A,N/A,N/A,0.0196272861212492,0.0196272861212492,0.0196272861212492,N/A,N/A
2024/05/19 22:07:57.379,N/A,N/A,N/A,N/A,0.014035188592970371,0.014035188592970371,0.014035188592970371,N/A,N/A
2024/05/19 22:08:07.379,N/A,N/A,N/A,N/A,0.012476777657866478,0.012476777657866478,0.012476777657866478,N/A,N/A
2024/05/19 22:08:17.379,N/A,N/A,N/A,N/A,0.012745194137096405,0.012745194137096405,0.012745194137096405,N/A,N/A
2024/05/19 22:08:27.379,N/A,N/A,N/A,N/A,0.011960361152887344,0.011960361152887344,0.011960361152887344,N/A,N/A
2024/05/19 22:08:37.379,N/A,N/A,N/A,N/A,0.015454738400876522,0.015454738400876522,0.015454738400876522,N/A,N/A
2024/05/19 22:08:47.379,N/A,N/A,N/A,N/A,0.012403951026499271,0.012403951026499271,0.012403951026499271,N/A,N/A
2024/05/19 22:08:57.379,N/A,N/A,N/A,N/A,0.012190714478492737,0.012190714478492737,0.012190714478492737,N/A,N/A
