Timestamp,SCOP:AMRF:RF01:AI_MEAS1,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS4,SCOP:AMRF:RF03:AI_MEAS1,SCOP:AMRF:RF01:AI_MEAS4,SCOP:AMRF:RF01:AI_MEAS2,SCOP:AMRF:RF01:AI_MEAS3,SCOP:AMRF:RF03:AI_MEAS2,SCOP:AMRF:RF03:AI_MEAS3
2024/04/01 14:22:30.527,-0.095,-0.005,-0.005,N/A,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:30.833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:22:31.952,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:22:32.473,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:32.542,N/A,N/A,N/A,N/A,-0.081,N/A,N/A,N/A,N/A
2024/04/01 14:22:33.031,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:22:33.083,N/A,N/A,N/A,N/A,-0.079,N/A,-0.217,N/A,N/A
2024/04/01 14:22:33.550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:22:33.648,N/A,N/A,N/A,N/A,-0.085,N/A,-0.223,N/A,N/A
2024/04/01 14:22:34.211,N/A,N/A,N/A,N/A,-0.081,N/A,N/A,N/A,N/A
2024/04/01 14:22:34.642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,-0.011
2024/04/01 14:22:34.797,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:22:35.197,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.021,-0.013
2024/04/01 14:22:35.354,N/A,N/A,N/A,N/A,-0.089,N/A,-0.227,N/A,N/A
2024/04/01 14:22:35.791,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:35.928,N/A,N/A,N/A,N/A,N/A,-0.179,-0.229,N/A,N/A
2024/04/01 14:22:36.339,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:22:36.496,N/A,N/A,N/A,N/A,-0.083,-0.187,-0.227,N/A,N/A
2024/04/01 14:22:36.882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:22:37.050,N/A,N/A,N/A,N/A,N/A,-0.185,N/A,N/A,N/A
2024/04/01 14:22:37.442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:22:37.632,N/A,N/A,N/A,N/A,-0.085,-0.175,-0.219,N/A,N/A
2024/04/01 14:22:38.020,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:22:38.156,N/A,N/A,N/A,N/A,N/A,-0.177,-0.225,N/A,N/A
2024/04/01 14:22:38.591,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:38.708,N/A,N/A,N/A,N/A,-0.087,-0.173,-0.221,N/A,N/A
2024/04/01 14:22:39.153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.021,N/A
2024/04/01 14:22:39.266,N/A,N/A,N/A,N/A,-0.083,-0.177,-0.223,N/A,N/A
2024/04/01 14:22:39.699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.023,N/A
2024/04/01 14:22:39.852,N/A,N/A,N/A,N/A,N/A,-0.179,-0.221,N/A,N/A
2024/04/01 14:22:40.265,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.011
2024/04/01 14:22:40.441,N/A,N/A,N/A,N/A,N/A,-0.183,-0.223,N/A,N/A
2024/04/01 14:22:40.871,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:41.052,N/A,N/A,N/A,N/A,-0.085,-0.179,N/A,N/A,N/A
2024/04/01 14:22:41.415,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:22:41.612,N/A,N/A,N/A,N/A,N/A,-0.175,N/A,N/A,N/A
2024/04/01 14:22:42.551,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:43.103,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,-0.021,-0.011
2024/04/01 14:22:43.671,N/A,N/A,N/A,-0.045,N/A,N/A,N/A,-0.023,-0.013
2024/04/01 14:22:44.235,N/A,N/A,N/A,-0.047,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:44.786,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.027,-0.015
2024/04/01 14:22:45.924,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:22:46.485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:22:46.708,N/A,N/A,N/A,N/A,N/A,-0.189,N/A,N/A,N/A
2024/04/01 14:22:47.045,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.017
2024/04/01 14:22:47.256,N/A,N/A,N/A,N/A,N/A,-0.197,-0.265,N/A,N/A
2024/04/01 14:22:47.592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,-0.015
2024/04/01 14:22:47.816,N/A,N/A,N/A,N/A,-0.109,-0.191,-0.261,N/A,N/A
2024/04/01 14:22:48.167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:22:48.334,N/A,N/A,N/A,N/A,-0.105,-0.193,N/A,N/A,N/A
2024/04/01 14:22:48.725,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:48.896,N/A,N/A,N/A,N/A,-0.107,-0.185,-0.255,N/A,N/A
2024/04/01 14:22:49.275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:22:49.451,N/A,N/A,N/A,N/A,-0.113,-0.189,-0.261,N/A,N/A
2024/04/01 14:22:49.804,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:22:50.015,N/A,N/A,N/A,N/A,-0.109,N/A,-0.259,N/A,N/A
2024/04/01 14:22:50.348,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,-0.017
2024/04/01 14:22:50.576,N/A,N/A,N/A,N/A,-0.113,-0.183,-0.255,N/A,N/A
2024/04/01 14:22:50.936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.015
2024/04/01 14:22:51.179,N/A,N/A,N/A,N/A,-0.117,-0.177,-0.249,N/A,N/A
2024/04/01 14:22:51.499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:22:51.757,N/A,N/A,N/A,N/A,-0.115,-0.179,-0.253,N/A,N/A
2024/04/01 14:22:52.045,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,-0.015
2024/04/01 14:22:52.320,N/A,N/A,N/A,N/A,-0.113,-0.183,-0.255,N/A,N/A
2024/04/01 14:22:52.614,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:52.886,N/A,N/A,N/A,N/A,-0.115,-0.187,-0.259,N/A,N/A
2024/04/01 14:22:53.429,N/A,N/A,N/A,N/A,-0.113,N/A,-0.257,N/A,N/A
2024/04/01 14:22:53.741,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:54.301,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:22:54.829,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.027,-0.015
2024/04/01 14:22:55.381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:22:55.977,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:22:57.055,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:22:57.586,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:22:58.160,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:22:58.507,N/A,N/A,N/A,N/A,N/A,-0.197,N/A,N/A,N/A
2024/04/01 14:22:58.725,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:22:59.051,N/A,N/A,N/A,N/A,-0.103,-0.191,-0.259,N/A,N/A
2024/04/01 14:22:59.253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:22:59.651,N/A,N/A,N/A,N/A,-0.115,-0.181,-0.255,N/A,N/A
2024/04/01 14:22:59.798,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,-0.013
2024/04/01 14:23:00.218,N/A,N/A,N/A,N/A,-0.107,-0.185,-0.257,N/A,N/A
2024/04/01 14:23:00.363,N/A,N/A,N/A,-0.049,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:00.842,N/A,N/A,N/A,N/A,-0.121,-0.177,-0.251,N/A,N/A
2024/04/01 14:23:00.989,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,-0.015
2024/04/01 14:23:01.440,N/A,N/A,N/A,N/A,-0.109,-0.189,-0.259,N/A,N/A
2024/04/01 14:23:01.552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:01.969,N/A,N/A,N/A,N/A,-0.111,-0.187,-0.257,N/A,N/A
2024/04/01 14:23:02.561,N/A,N/A,N/A,N/A,-0.113,-0.183,-0.253,N/A,N/A
2024/04/01 14:23:02.642,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:03.120,N/A,N/A,N/A,N/A,-0.115,-0.191,-0.263,N/A,N/A
2024/04/01 14:23:03.190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:03.702,N/A,N/A,N/A,N/A,-0.111,-0.187,-0.257,N/A,N/A
2024/04/01 14:23:03.720,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:04.248,N/A,N/A,N/A,N/A,-0.107,-0.191,-0.259,N/A,N/A
2024/04/01 14:23:04.279,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:04.824,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:04.830,N/A,N/A,N/A,N/A,-0.113,N/A,-0.263,N/A,N/A
2024/04/01 14:23:05.386,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:06.001,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:06.552,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:07.129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:23:07.654,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,-0.015
2024/04/01 14:23:08.242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:09.374,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:09.419,N/A,N/A,N/A,N/A,-0.113,N/A,N/A,N/A,N/A
2024/04/01 14:23:09.978,N/A,N/A,N/A,N/A,-0.111,N/A,-0.261,N/A,N/A
2024/04/01 14:23:10.521,N/A,N/A,N/A,N/A,-0.109,-0.193,N/A,N/A,N/A
2024/04/01 14:23:11.065,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:11.086,N/A,N/A,N/A,N/A,-0.113,-0.185,-0.257,N/A,N/A
2024/04/01 14:23:11.630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.017
2024/04/01 14:23:11.658,N/A,N/A,N/A,N/A,N/A,-0.189,-0.259,N/A,N/A
2024/04/01 14:23:12.148,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,-0.015
2024/04/01 14:23:12.187,N/A,N/A,N/A,N/A,N/A,N/A,-0.263,N/A,N/A
2024/04/01 14:23:12.718,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:12.751,N/A,N/A,N/A,N/A,-0.105,-0.191,-0.259,N/A,N/A
2024/04/01 14:23:13.271,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:13.311,N/A,N/A,N/A,N/A,-0.109,-0.189,N/A,N/A,N/A
2024/04/01 14:23:13.816,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:13.854,N/A,N/A,N/A,N/A,-0.113,-0.191,-0.261,N/A,N/A
2024/04/01 14:23:14.389,N/A,N/A,N/A,N/A,-0.105,-0.193,-0.259,N/A,N/A
2024/04/01 14:23:14.413,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:14.952,N/A,N/A,N/A,N/A,-0.115,-0.189,-0.261,N/A,N/A
2024/04/01 14:23:15.519,N/A,N/A,N/A,N/A,N/A,-0.199,-0.271,N/A,N/A
2024/04/01 14:23:15.538,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:16.110,N/A,N/A,N/A,N/A,-0.113,-0.191,-0.263,N/A,N/A
2024/04/01 14:23:16.154,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:16.670,N/A,N/A,N/A,N/A,-0.109,-0.195,-0.265,N/A,N/A
2024/04/01 14:23:16.699,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:17.809,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.013
2024/04/01 14:23:18.337,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,-0.015
2024/04/01 14:23:18.884,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:19.416,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:19.932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:19.933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.017
2024/04/01 14:23:20.487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,-0.015
2024/04/01 14:23:20.504,N/A,N/A,N/A,N/A,-0.113,N/A,N/A,N/A,N/A
2024/04/01 14:23:21.110,N/A,N/A,N/A,N/A,-0.115,N/A,N/A,N/A,N/A
2024/04/01 14:23:21.668,N/A,N/A,N/A,N/A,-0.109,-0.193,-0.263,N/A,N/A
2024/04/01 14:23:21.669,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:22.208,N/A,N/A,N/A,N/A,-0.111,-0.187,-0.259,N/A,N/A
2024/04/01 14:23:22.748,N/A,N/A,N/A,N/A,-0.119,-0.189,-0.263,N/A,N/A
2024/04/01 14:23:23.309,N/A,N/A,N/A,N/A,-0.113,-0.183,-0.255,N/A,N/A
2024/04/01 14:23:23.359,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:23.852,N/A,N/A,N/A,N/A,-0.105,-0.195,-0.263,N/A,N/A
2024/04/01 14:23:23.893,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:24.398,N/A,N/A,N/A,N/A,-0.115,-0.185,-0.259,N/A,N/A
2024/04/01 14:23:24.432,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:24.951,N/A,N/A,N/A,N/A,N/A,-0.189,-0.263,N/A,N/A
2024/04/01 14:23:24.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:25.505,N/A,N/A,N/A,N/A,-0.117,-0.185,-0.261,N/A,N/A
2024/04/01 14:23:26.103,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:26.130,N/A,N/A,N/A,N/A,-0.123,N/A,N/A,N/A,N/A
2024/04/01 14:23:26.691,N/A,N/A,N/A,N/A,N/A,-0.179,-0.253,N/A,N/A
2024/04/01 14:23:27.239,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:27.254,N/A,N/A,N/A,N/A,N/A,-0.185,-0.261,N/A,N/A
2024/04/01 14:23:27.783,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:27.818,N/A,N/A,N/A,N/A,-0.133,-0.177,-0.255,N/A,N/A
2024/04/01 14:23:28.905,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.025,N/A
2024/04/01 14:23:29.474,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:30.022,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:30.612,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:30.613,N/A,N/A,N/A,N/A,N/A,-0.189,N/A,N/A,N/A
2024/04/01 14:23:31.225,N/A,N/A,N/A,N/A,-0.113,-0.191,N/A,N/A,N/A
2024/04/01 14:23:31.241,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.027,-0.017
2024/04/01 14:23:31.788,N/A,N/A,N/A,-0.051,N/A,N/A,N/A,-0.025,-0.015
2024/04/01 14:23:31.790,N/A,N/A,N/A,N/A,-0.111,-0.189,-0.261,N/A,N/A
2024/04/01 14:23:32.350,N/A,N/A,N/A,-0.053,N/A,N/A,N/A,-0.027,N/A
2024/04/01 14:23:32.364,N/A,N/A,N/A,N/A,N/A,-0.193,N/A,N/A,N/A
2024/04/01 14:23:32.910,N/A,N/A,N/A,N/A,-0.109,N/A,-0.263,N/A,N/A
2024/04/01 14:23:33.430,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:33.454,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.115,N/A,N/A
2024/04/01 14:23:33.993,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.091,N/A
2024/04/01 14:23:34.013,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:23:34.561,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.115,N/A,N/A
2024/04/01 14:23:35.094,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,N/A
2024/04/01 14:23:35.649,N/A,N/A,N/A,N/A,N/A,N/A,-0.113,N/A,N/A
2024/04/01 14:23:36.240,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:36.258,N/A,N/A,N/A,N/A,-0.093,-0.105,-0.117,N/A,N/A
2024/04/01 14:23:36.801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:23:36.803,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.113,N/A,N/A
2024/04/01 14:23:37.347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,N/A
2024/04/01 14:23:37.377,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:23:37.918,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:37.919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.095
2024/04/01 14:23:37.921,N/A,N/A,N/A,N/A,-0.089,N/A,N/A,N/A,N/A
2024/04/01 14:23:38.488,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:23:38.508,N/A,N/A,N/A,N/A,N/A,N/A,-0.111,N/A,N/A
2024/04/01 14:23:39.032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:23:39.087,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.115,N/A,N/A
2024/04/01 14:23:39.576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.101
2024/04/01 14:23:39.620,N/A,N/A,N/A,N/A,-0.089,N/A,-0.113,N/A,N/A
2024/04/01 14:23:40.091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.091,-0.097
2024/04/01 14:23:40.653,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:23:41.243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.093,N/A
2024/04/01 14:23:41.830,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:23:41.837,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.091,-0.097
2024/04/01 14:23:42.374,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,-0.099
2024/04/01 14:23:42.375,N/A,N/A,N/A,N/A,N/A,N/A,-0.111,N/A,N/A
2024/04/01 14:23:42.918,N/A,N/A,N/A,N/A,N/A,-0.103,-0.115,N/A,N/A
2024/04/01 14:23:42.939,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,-0.097
2024/04/01 14:23:43.480,N/A,N/A,N/A,N/A,-0.085,-0.095,-0.105,N/A,N/A
2024/04/01 14:23:43.487,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.089
2024/04/01 14:23:44.039,N/A,N/A,N/A,N/A,-0.083,N/A,-0.107,N/A,N/A
2024/04/01 14:23:44.068,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:23:44.601,N/A,N/A,N/A,N/A,-0.085,-0.097,N/A,N/A,N/A
2024/04/01 14:23:45.206,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.109,N/A,N/A
2024/04/01 14:23:46.313,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.113,N/A,N/A
2024/04/01 14:23:46.881,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.109,N/A,N/A
2024/04/01 14:23:47.426,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.095
2024/04/01 14:23:47.442,N/A,N/A,N/A,N/A,-0.089,N/A,-0.113,N/A,N/A
2024/04/01 14:23:47.997,N/A,N/A,N/A,N/A,N/A,N/A,-0.109,N/A,N/A
2024/04/01 14:23:47.998,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:23:48.014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,-0.099
2024/04/01 14:23:48.520,N/A,N/A,N/A,N/A,N/A,-0.101,-0.111,N/A,N/A
2024/04/01 14:23:48.591,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,-0.093
2024/04/01 14:23:49.074,N/A,N/A,N/A,N/A,-0.089,N/A,N/A,N/A,N/A
2024/04/01 14:23:49.163,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.091
2024/04/01 14:23:49.596,N/A,N/A,N/A,N/A,-0.085,-0.099,-0.109,N/A,N/A
2024/04/01 14:23:49.695,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,-0.093
2024/04/01 14:23:50.149,N/A,N/A,N/A,N/A,N/A,-0.097,N/A,N/A,N/A
2024/04/01 14:23:50.704,N/A,N/A,N/A,N/A,-0.087,-0.099,N/A,N/A,N/A
2024/04/01 14:23:51.377,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:23:51.936,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:23:52.464,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,N/A
2024/04/01 14:23:53.031,N/A,N/A,N/A,N/A,N/A,N/A,-0.107,N/A,N/A
2024/04/01 14:23:53.055,N/A,N/A,N/A,-0.101,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:23:53.589,N/A,N/A,N/A,N/A,N/A,N/A,-0.111,N/A,N/A
2024/04/01 14:23:53.617,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:23:54.190,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:23:54.745,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:54.797,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.109,N/A,N/A
2024/04/01 14:23:55.259,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:23:55.352,N/A,N/A,N/A,N/A,-0.083,-0.093,-0.107,N/A,N/A
2024/04/01 14:23:55.856,N/A,N/A,N/A,-0.099,N/A,N/A,N/A,-0.083,-0.089
2024/04/01 14:23:55.967,N/A,N/A,N/A,N/A,-0.085,-0.097,-0.109,N/A,N/A
2024/04/01 14:23:57.071,N/A,N/A,N/A,N/A,-0.087,-0.101,-0.111,N/A,N/A
2024/04/01 14:23:57.619,N/A,N/A,N/A,N/A,-0.085,-0.099,-0.109,N/A,N/A
2024/04/01 14:23:58.012,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:58.171,N/A,N/A,N/A,N/A,-0.087,N/A,N/A,N/A,N/A
2024/04/01 14:23:58.590,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:58.750,N/A,N/A,N/A,N/A,-0.089,-0.101,-0.111,N/A,N/A
2024/04/01 14:23:59.152,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,N/A,N/A
2024/04/01 14:23:59.319,N/A,N/A,N/A,N/A,-0.087,-0.099,N/A,N/A,N/A
2024/04/01 14:23:59.718,N/A,N/A,N/A,-0.109,N/A,N/A,N/A,-0.093,N/A
2024/04/01 14:23:59.874,N/A,N/A,N/A,N/A,N/A,-0.101,N/A,N/A,N/A
2024/04/01 14:24:00.265,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,-0.089,N/A
2024/04/01 14:24:01.031,N/A,N/A,N/A,N/A,-0.089,N/A,N/A,N/A,N/A
2024/04/01 14:24:01.442,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,-0.087,-0.095
2024/04/01 14:24:01.591,N/A,N/A,N/A,N/A,N/A,-0.099,-0.109,N/A,N/A
2024/04/01 14:24:01.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,-0.097
2024/04/01 14:24:02.143,N/A,N/A,N/A,N/A,-0.091,-0.103,-0.113,N/A,N/A
2024/04/01 14:24:02.535,N/A,N/A,N/A,-0.107,N/A,N/A,N/A,N/A,-0.099
2024/04/01 14:24:02.744,N/A,N/A,N/A,N/A,-0.087,-0.099,-0.107,N/A,N/A
2024/04/01 14:24:03.097,N/A,N/A,N/A,-0.105,N/A,N/A,N/A,N/A,-0.095
2024/04/01 14:24:03.636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,N/A
2024/04/01 14:24:03.637,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.097
2024/04/01 14:24:04.216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.089,-0.095
2024/04/01 14:24:04.757,N/A,N/A,N/A,-0.103,N/A,N/A,N/A,-0.085,-0.093
2024/04/01 14:24:05.293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.087,N/A
